Well_ID	Treatment	N_source	miRNA	Pair	Dose(uM)	Time	OD_600
E6	plant_miRNA	L-Isoleucine	mix_5	3	10	4	0.1046
E7	scrambled_miRNA	L-Tryptophan	mix_5	3	10	4	0.1131
E8	plant_miRNA	L-Lysine	mix_5	4	10	4	0.1048
E9	scrambled_miRNA	L-Isoleucine	mix_5	4	10	4	0.1102
E10	plant_miRNA	Glycine	mix_5	5	10	4	0.1026
E11	plant_miRNA	L-Proline	mix_5	5	10	4	0.1018
E12	N.A.	L-Proline	N.A.	N.A.	N.A.	4	0.0892
F1	N.A.	L-Proline	N.A.	N.A.	N.A.	4	0.0835
F2	scrambled_miRNA	L-Proline	mix_5	1	10	4	0.1106
F3	plant_miRNA	L-Lysine	mix_5	1	10	4	0.1016
F4	plant_miRNA	L-Isoleucine	mix_5	2	10	4	0.1201
F5	plant_miRNA	L-Tryptophan	mix_5	2	10	4	0.1069
F6	scrambled_miRNA	L-Lysine	mix_5	3	10	4	0.101
F7	plant_miRNA	L-Proline	mix_5	3	10	4	0.1048
F8	scrambled_miRNA	Glycine	mix_5	4	10	4	0.1096
F9	plant_miRNA	L-Methionine	mix_5	4	10	4	0.1119
F10	scrambled_miRNA	L-Methionine	mix_5	5	10	4	0.1066
F11	scrambled_miRNA	L-Tryptophan	mix_5	5	10	4	0.1079
F12	N.A.	L-Methionine	N.A.	N.A.	N.A.	4	0.087
G1	N.A.	Glycine	N.A.	N.A.	N.A.	4	0.0861
G2	plant_miRNA	L-Proline	mix_5	1	10	4	0.1093
G3	scrambled_miRNA	L-Lysine	mix_5	1	10	4	0.1069
G4	scrambled_miRNA	L-Isoleucine	mix_5	2	10	4	0.1171
G5	scrambled_miRNA	L-Tryptophan	mix_5	2	10	4	0.1074
G6	plant_miRNA	L-Lysine	mix_5	3	10	4	0.1054
G7	scrambled_miRNA	L-Proline	mix_5	3	10	4	0.1061
G8	plant_miRNA	Glycine	mix_5	4	10	4	0.0995
G9	scrambled_miRNA	L-Methionine	mix_5	4	10	4	0.0996
G10	plant_miRNA	L-Methionine	mix_5	5	10	4	0.1073
G11	plant_miRNA	L-Tryptophan	mix_5	5	10	4	0.1084
G12	N.A.	L-Lysine	N.A.	N.A.	N.A.	4	0.0873
H4	N.A.	L-Methionine	N.A.	N.A.	N.A.	4	0.0886
H5	N.A.	L-Isoleucine	N.A.	N.A.	N.A.	4	0.0866
H6	N.A.	L-Tryptophan	N.A.	N.A.	N.A.	4	0.0924
H7	N.A.	Glycine	N.A.	N.A.	N.A.	4	0.0895
H9	N.A.	L-Lysine	N.A.	N.A.	N.A.	4	0.0957
H11	N.A.	L-Proline	N.A.	N.A.	N.A.	4	0.0916
A4	N.A.	L-Lysine	N.A.	N.A.	N.A.	5	0.0787
A5	N.A.	L-Tryptophan	N.A.	N.A.	N.A.	5	0.0823
A6	N.A.	L-Proline	N.A.	N.A.	N.A.	5	0.0851
A7	N.A.	Glycine	N.A.	N.A.	N.A.	5	0.0865
A8	N.A.	L-Isoleucine	N.A.	N.A.	N.A.	5	0.0896
A9	N.A.	L-Methionine	N.A.	N.A.	N.A.	5	0.0877
B1	N.A.	L-Tryptophan	N.A.	N.A.	N.A.	5	0.0959
B2	plant_miRNA	L-Isoleucine	mix_5	1	10	5	0.1342
B3	plant_miRNA	L-Tryptophan	mix_5	1	10	5	0.1072
B4	scrambled_miRNA	Glycine	mix_5	2	10	5	0.1097
B5	plant_miRNA	L-Lysine	mix_5	2	10	5	0.1078
B6	scrambled_miRNA	L-Methionine	mix_5	3	10	5	0.1123
B7	plant_miRNA	Glycine	mix_5	3	10	5	0.11
B8	scrambled_miRNA	L-Tryptophan	mix_5	4	10	5	0.1108
B9	plant_miRNA	L-Proline	mix_5	4	10	5	0.1059
B10	scrambled_miRNA	L-Lysine	mix_5	5	10	5	0.1079
B11	scrambled_miRNA	L-Isoleucine	mix_5	5	10	5	0.1048
B12	N.A.	L-Isoleucine	N.A.	N.A.	N.A.	5	0.0851
C1	N.A.	L-Isoleucine	N.A.	N.A.	N.A.	5	0.0912
C2	scrambled_miRNA	L-Isoleucine	mix_5	1	10	5	0.1291
C3	scrambled_miRNA	L-Tryptophan	mix_5	1	10	5	0.1095
C4	plant_miRNA	Glycine	mix_5	2	10	5	0.1185
C5	scrambled_miRNA	L-Lysine	mix_5	2	10	5	0.1052
C6	plant_miRNA	L-Methionine	mix_5	3	10	5	0.1091
C7	scrambled_miRNA	Glycine	mix_5	3	10	5	0.1092
C8	plant_miRNA	L-Tryptophan	mix_5	4	10	5	0.1097
C9	scrambled_miRNA	L-Proline	mix_5	4	10	5	0.1057
C10	plant_miRNA	L-Lysine	mix_5	5	10	5	0.1081
C11	plant_miRNA	L-Isoleucine	mix_5	5	10	5	0.1099
C12	N.A.	Glycine	N.A.	N.A.	N.A.	5	0.0864
D1	N.A.	L-Methionine	N.A.	N.A.	N.A.	5	0.0839
D2	plant_miRNA	L-Methionine	mix_5	1	10	5	0.097
D3	plant_miRNA	Glycine	mix_5	1	10	5	0.1074
D4	plant_miRNA	L-Proline	mix_5	2	10	5	0.1131
D5	scrambled_miRNA	L-Methionine	mix_5	2	10	5	0.1146
D6	scrambled_miRNA	L-Isoleucine	mix_5	3	10	5	0.1171
D7	plant_miRNA	L-Tryptophan	mix_5	3	10	5	0.1199
D8	scrambled_miRNA	L-Lysine	mix_5	4	10	5	0.1105
D9	plant_miRNA	L-Isoleucine	mix_5	4	10	5	0.1101
D10	scrambled_miRNA	Glycine	mix_5	5	10	5	0.112
D11	scrambled_miRNA	L-Proline	mix_5	5	10	5	0.112
D12	N.A.	L-Tryptophan	N.A.	N.A.	N.A.	5	0.0885
E1	N.A.	L-Lysine	N.A.	N.A.	N.A.	5	0.086
E2	scrambled_miRNA	L-Methionine	mix_5	1	10	5	0.1081
E3	scrambled_miRNA	Glycine	mix_5	1	10	5	0.1043
E4	scrambled_miRNA	L-Proline	mix_5	2	10	5	0.1111
E5	plant_miRNA	L-Methionine	mix_5	2	10	5	0.1127
E6	plant_miRNA	L-Isoleucine	mix_5	3	10	5	0.115
E7	scrambled_miRNA	L-Tryptophan	mix_5	3	10	5	0.1152
E8	plant_miRNA	L-Lysine	mix_5	4	10	5	0.1082
E9	scrambled_miRNA	L-Isoleucine	mix_5	4	10	5	0.1148
E10	plant_miRNA	Glycine	mix_5	5	10	5	0.1068
E11	plant_miRNA	L-Proline	mix_5	5	10	5	0.106
E12	N.A.	L-Proline	N.A.	N.A.	N.A.	5	0.0894
F1	N.A.	L-Proline	N.A.	N.A.	N.A.	5	0.0817
F2	scrambled_miRNA	L-Proline	mix_5	1	10	5	0.1144
F3	plant_miRNA	L-Lysine	mix_5	1	10	5	0.1049
F4	plant_miRNA	L-Isoleucine	mix_5	2	10	5	0.128
F5	plant_miRNA	L-Tryptophan	mix_5	2	10	5	0.1094
F6	scrambled_miRNA	L-Lysine	mix_5	3	10	5	0.105
F7	plant_miRNA	L-Proline	mix_5	3	10	5	0.1113
F8	scrambled_miRNA	Glycine	mix_5	4	10	5	0.1131
F9	plant_miRNA	L-Methionine	mix_5	4	10	5	0.1127
F10	scrambled_miRNA	L-Methionine	mix_5	5	10	5	0.1104
F11	scrambled_miRNA	L-Tryptophan	mix_5	5	10	5	0.1107
F12	N.A.	L-Methionine	N.A.	N.A.	N.A.	5	0.0871
G1	N.A.	Glycine	N.A.	N.A.	N.A.	5	0.0859
G2	plant_miRNA	L-Proline	mix_5	1	10	5	0.1131
G3	scrambled_miRNA	L-Lysine	mix_5	1	10	5	0.111
G4	scrambled_miRNA	L-Isoleucine	mix_5	2	10	5	0.1248
G5	scrambled_miRNA	L-Tryptophan	mix_5	2	10	5	0.1101
G6	plant_miRNA	L-Lysine	mix_5	3	10	5	0.109
G7	scrambled_miRNA	L-Proline	mix_5	3	10	5	0.1114
G8	plant_miRNA	Glycine	mix_5	4	10	5	0.1032
G9	scrambled_miRNA	L-Methionine	mix_5	4	10	5	0.1016
G10	plant_miRNA	L-Methionine	mix_5	5	10	5	0.1104
G11	plant_miRNA	L-Tryptophan	mix_5	5	10	5	0.1107
G12	N.A.	L-Lysine	N.A.	N.A.	N.A.	5	0.0836
H4	N.A.	L-Methionine	N.A.	N.A.	N.A.	5	0.0887
H5	N.A.	L-Isoleucine	N.A.	N.A.	N.A.	5	0.0864
H6	N.A.	L-Tryptophan	N.A.	N.A.	N.A.	5	0.0921
H7	N.A.	Glycine	N.A.	N.A.	N.A.	5	0.09
H9	N.A.	L-Lysine	N.A.	N.A.	N.A.	5	0.0927
H11	N.A.	L-Proline	N.A.	N.A.	N.A.	5	0.0887
A4	N.A.	L-Lysine	N.A.	N.A.	N.A.	6	0.0789
A5	N.A.	L-Tryptophan	N.A.	N.A.	N.A.	6	0.0824
A6	N.A.	L-Proline	N.A.	N.A.	N.A.	6	0.0852
A7	N.A.	Glycine	N.A.	N.A.	N.A.	6	0.0866
A8	N.A.	L-Isoleucine	N.A.	N.A.	N.A.	6	0.0897
A9	N.A.	L-Methionine	N.A.	N.A.	N.A.	6	0.0877
B1	N.A.	L-Tryptophan	N.A.	N.A.	N.A.	6	0.096
B2	plant_miRNA	L-Isoleucine	mix_5	1	10	6	0.1319
B3	plant_miRNA	L-Tryptophan	mix_5	1	10	6	0.109
B4	scrambled_miRNA	Glycine	mix_5	2	10	6	0.1152
B5	plant_miRNA	L-Lysine	mix_5	2	10	6	0.1106
B6	scrambled_miRNA	L-Methionine	mix_5	3	10	6	0.1151
B7	plant_miRNA	Glycine	mix_5	3	10	6	0.1167
B8	scrambled_miRNA	L-Tryptophan	mix_5	4	10	6	0.112
B9	plant_miRNA	L-Proline	mix_5	4	10	6	0.112
B10	scrambled_miRNA	L-Lysine	mix_5	5	10	6	0.1102
B11	scrambled_miRNA	L-Isoleucine	mix_5	5	10	6	0.1088
B12	N.A.	L-Isoleucine	N.A.	N.A.	N.A.	6	0.0853
C1	N.A.	L-Isoleucine	N.A.	N.A.	N.A.	6	0.0913
C2	scrambled_miRNA	L-Isoleucine	mix_5	1	10	6	0.1339
C3	scrambled_miRNA	L-Tryptophan	mix_5	1	10	6	0.111
C4	plant_miRNA	Glycine	mix_5	2	10	6	0.129
C5	scrambled_miRNA	L-Lysine	mix_5	2	10	6	0.1078
C6	plant_miRNA	L-Methionine	mix_5	3	10	6	0.1163
C7	scrambled_miRNA	Glycine	mix_5	3	10	6	0.1135
C8	plant_miRNA	L-Tryptophan	mix_5	4	10	6	0.1111
C9	scrambled_miRNA	L-Proline	mix_5	4	10	6	0.1104
C10	plant_miRNA	L-Lysine	mix_5	5	10	6	0.111
C11	plant_miRNA	L-Isoleucine	mix_5	5	10	6	0.1168
C12	N.A.	Glycine	N.A.	N.A.	N.A.	6	0.0866
D1	N.A.	L-Methionine	N.A.	N.A.	N.A.	6	0.084
D2	plant_miRNA	L-Methionine	mix_5	1	10	6	0.098
D3	plant_miRNA	Glycine	mix_5	1	10	6	0.1134
D4	plant_miRNA	L-Proline	mix_5	2	10	6	0.1229
D5	scrambled_miRNA	L-Methionine	mix_5	2	10	6	0.1172
D6	scrambled_miRNA	L-Isoleucine	mix_5	3	10	6	0.1246
D7	plant_miRNA	L-Tryptophan	mix_5	3	10	6	0.1215
D8	scrambled_miRNA	L-Lysine	mix_5	4	10	6	0.113
D9	plant_miRNA	L-Isoleucine	mix_5	4	10	6	0.1145
D10	scrambled_miRNA	Glycine	mix_5	5	10	6	0.1173
D11	scrambled_miRNA	L-Proline	mix_5	5	10	6	0.117
D12	N.A.	L-Tryptophan	N.A.	N.A.	N.A.	6	0.0887
E1	N.A.	L-Lysine	N.A.	N.A.	N.A.	6	0.0832
E2	scrambled_miRNA	L-Methionine	mix_5	1	10	6	0.115
E3	scrambled_miRNA	Glycine	mix_5	1	10	6	0.1115
E4	scrambled_miRNA	L-Proline	mix_5	2	10	6	0.1178
E5	plant_miRNA	L-Methionine	mix_5	2	10	6	0.115
E6	plant_miRNA	L-Isoleucine	mix_5	3	10	6	0.1223
E7	scrambled_miRNA	L-Tryptophan	mix_5	3	10	6	0.1158
E8	plant_miRNA	L-Lysine	mix_5	4	10	6	0.1111
E9	scrambled_miRNA	L-Isoleucine	mix_5	4	10	6	0.1187
E10	plant_miRNA	Glycine	mix_5	5	10	6	0.1135
E11	plant_miRNA	L-Proline	mix_5	5	10	6	0.1103
E12	N.A.	L-Proline	N.A.	N.A.	N.A.	6	0.0899
F1	N.A.	L-Proline	N.A.	N.A.	N.A.	6	0.0808
F2	scrambled_miRNA	L-Proline	mix_5	1	10	6	0.1207
F3	plant_miRNA	L-Lysine	mix_5	1	10	6	0.1082
F4	plant_miRNA	L-Isoleucine	mix_5	2	10	6	0.1519
F5	plant_miRNA	L-Tryptophan	mix_5	2	10	6	0.111
F6	scrambled_miRNA	L-Lysine	mix_5	3	10	6	0.1079
F7	plant_miRNA	L-Proline	mix_5	3	10	6	0.1182
F8	scrambled_miRNA	Glycine	mix_5	4	10	6	0.1179
F9	plant_miRNA	L-Methionine	mix_5	4	10	6	0.1219
F10	scrambled_miRNA	L-Methionine	mix_5	5	10	6	0.113
F11	scrambled_miRNA	L-Tryptophan	mix_5	5	10	6	0.1121
F12	N.A.	L-Methionine	N.A.	N.A.	N.A.	6	0.0874
G1	N.A.	Glycine	N.A.	N.A.	N.A.	6	0.086
G2	plant_miRNA	L-Proline	mix_5	1	10	6	0.1177
G3	scrambled_miRNA	L-Lysine	mix_5	1	10	6	0.1128
G4	scrambled_miRNA	L-Isoleucine	mix_5	2	10	6	0.1303
G5	scrambled_miRNA	L-Tryptophan	mix_5	2	10	6	0.1115
G6	plant_miRNA	L-Lysine	mix_5	3	10	6	0.1114
G7	scrambled_miRNA	L-Proline	mix_5	3	10	6	0.1164
G8	plant_miRNA	Glycine	mix_5	4	10	6	0.1083
G9	scrambled_miRNA	L-Methionine	mix_5	4	10	6	0.1032
G10	plant_miRNA	L-Methionine	mix_5	5	10	6	0.1132
G11	plant_miRNA	L-Tryptophan	mix_5	5	10	6	0.1122
G12	N.A.	L-Lysine	N.A.	N.A.	N.A.	6	0.0848
H4	N.A.	L-Methionine	N.A.	N.A.	N.A.	6	0.0888
H5	N.A.	L-Isoleucine	N.A.	N.A.	N.A.	6	0.0864
H6	N.A.	L-Tryptophan	N.A.	N.A.	N.A.	6	0.0923
H7	N.A.	Glycine	N.A.	N.A.	N.A.	6	0.0897
H9	N.A.	L-Lysine	N.A.	N.A.	N.A.	6	0.108
H11	N.A.	L-Proline	N.A.	N.A.	N.A.	6	0.0886
A4	N.A.	L-Lysine	N.A.	N.A.	N.A.	7	0.0787
A5	N.A.	L-Tryptophan	N.A.	N.A.	N.A.	7	0.0825
A6	N.A.	L-Proline	N.A.	N.A.	N.A.	7	0.0852
A7	N.A.	Glycine	N.A.	N.A.	N.A.	7	0.0866
A8	N.A.	L-Isoleucine	N.A.	N.A.	N.A.	7	0.0897
A9	N.A.	L-Methionine	N.A.	N.A.	N.A.	7	0.0879
B1	N.A.	L-Tryptophan	N.A.	N.A.	N.A.	7	0.0959
B2	plant_miRNA	L-Isoleucine	mix_5	1	10	7	0.1362
B3	plant_miRNA	L-Tryptophan	mix_5	1	10	7	0.1117
B4	scrambled_miRNA	Glycine	mix_5	2	10	7	0.1315
B5	plant_miRNA	L-Lysine	mix_5	2	10	7	0.1128
B6	scrambled_miRNA	L-Methionine	mix_5	3	10	7	0.1211
B7	plant_miRNA	Glycine	mix_5	3	10	7	0.1309
B8	scrambled_miRNA	L-Tryptophan	mix_5	4	10	7	0.1128
B9	plant_miRNA	L-Proline	mix_5	4	10	7	0.1201
B10	scrambled_miRNA	L-Lysine	mix_5	5	10	7	0.1121
B11	scrambled_miRNA	L-Isoleucine	mix_5	5	10	7	0.1125
B12	N.A.	L-Isoleucine	N.A.	N.A.	N.A.	7	0.0853
C1	N.A.	L-Isoleucine	N.A.	N.A.	N.A.	7	0.0913
C2	scrambled_miRNA	L-Isoleucine	mix_5	1	10	7	0.1375
C3	scrambled_miRNA	L-Tryptophan	mix_5	1	10	7	0.112
C4	plant_miRNA	Glycine	mix_5	2	10	7	0.1472
C5	scrambled_miRNA	L-Lysine	mix_5	2	10	7	0.1099
C6	plant_miRNA	L-Methionine	mix_5	3	10	7	0.1159
C7	scrambled_miRNA	Glycine	mix_5	3	10	7	0.1277
C8	plant_miRNA	L-Tryptophan	mix_5	4	10	7	0.1142
C9	scrambled_miRNA	L-Proline	mix_5	4	10	7	0.1147
C10	plant_miRNA	L-Lysine	mix_5	5	10	7	0.113
C11	plant_miRNA	L-Isoleucine	mix_5	5	10	7	0.1208
C12	N.A.	Glycine	N.A.	N.A.	N.A.	7	0.0867
D1	N.A.	L-Methionine	N.A.	N.A.	N.A.	7	0.084
D2	plant_miRNA	L-Methionine	mix_5	1	10	7	0.1017
D3	plant_miRNA	Glycine	mix_5	1	10	7	0.1336
D4	plant_miRNA	L-Proline	mix_5	2	10	7	0.1307
D5	scrambled_miRNA	L-Methionine	mix_5	2	10	7	0.1193
D6	scrambled_miRNA	L-Isoleucine	mix_5	3	10	7	0.1289
D7	plant_miRNA	L-Tryptophan	mix_5	3	10	7	0.1233
D8	scrambled_miRNA	L-Lysine	mix_5	4	10	7	0.1149
D9	plant_miRNA	L-Isoleucine	mix_5	4	10	7	0.1186
D10	scrambled_miRNA	Glycine	mix_5	5	10	7	0.1308
D11	scrambled_miRNA	L-Proline	mix_5	5	10	7	0.1252
D12	N.A.	L-Tryptophan	N.A.	N.A.	N.A.	7	0.0886
E1	N.A.	L-Lysine	N.A.	N.A.	N.A.	7	0.0853
E2	scrambled_miRNA	L-Methionine	mix_5	1	10	7	0.1111
E3	scrambled_miRNA	Glycine	mix_5	1	10	7	0.128
E4	scrambled_miRNA	L-Proline	mix_5	2	10	7	0.1261
E5	plant_miRNA	L-Methionine	mix_5	2	10	7	0.1173
E6	plant_miRNA	L-Isoleucine	mix_5	3	10	7	0.1302
E7	scrambled_miRNA	L-Tryptophan	mix_5	3	10	7	0.1166
E8	plant_miRNA	L-Lysine	mix_5	4	10	7	0.1133
E9	scrambled_miRNA	L-Isoleucine	mix_5	4	10	7	0.1227
E10	plant_miRNA	Glycine	mix_5	5	10	7	0.1258
E11	plant_miRNA	L-Proline	mix_5	5	10	7	0.1185
E12	N.A.	L-Proline	N.A.	N.A.	N.A.	7	0.0898
F1	N.A.	L-Proline	N.A.	N.A.	N.A.	7	0.0812
F2	scrambled_miRNA	L-Proline	mix_5	1	10	7	0.1257
F3	plant_miRNA	L-Lysine	mix_5	1	10	7	0.1104
F4	plant_miRNA	L-Isoleucine	mix_5	2	10	7	0.1538
F5	plant_miRNA	L-Tryptophan	mix_5	2	10	7	0.1133
F6	scrambled_miRNA	L-Lysine	mix_5	3	10	7	0.1099
F7	plant_miRNA	L-Proline	mix_5	3	10	7	0.1297
F8	scrambled_miRNA	Glycine	mix_5	4	10	7	0.1268
F9	plant_miRNA	L-Methionine	mix_5	4	10	7	0.1192
F10	scrambled_miRNA	L-Methionine	mix_5	5	10	7	0.1148
F11	scrambled_miRNA	L-Tryptophan	mix_5	5	10	7	0.1135
F12	N.A.	L-Methionine	N.A.	N.A.	N.A.	7	0.0875
G1	N.A.	Glycine	N.A.	N.A.	N.A.	7	0.086
G2	plant_miRNA	L-Proline	mix_5	1	10	7	0.127
G3	scrambled_miRNA	L-Lysine	mix_5	1	10	7	0.115
G4	scrambled_miRNA	L-Isoleucine	mix_5	2	10	7	0.1349
G5	scrambled_miRNA	L-Tryptophan	mix_5	2	10	7	0.1151
G6	plant_miRNA	L-Lysine	mix_5	3	10	7	0.1137
G7	scrambled_miRNA	L-Proline	mix_5	3	10	7	0.1261
G8	plant_miRNA	Glycine	mix_5	4	10	7	0.1162
G9	scrambled_miRNA	L-Methionine	mix_5	4	10	7	0.1048
G10	plant_miRNA	L-Methionine	mix_5	5	10	7	0.1162
G11	plant_miRNA	L-Tryptophan	mix_5	5	10	7	0.1141
G12	N.A.	L-Lysine	N.A.	N.A.	N.A.	7	0.0841
H4	N.A.	L-Methionine	N.A.	N.A.	N.A.	7	0.0885
H5	N.A.	L-Isoleucine	N.A.	N.A.	N.A.	7	0.0864
H6	N.A.	L-Tryptophan	N.A.	N.A.	N.A.	7	0.0924
H7	N.A.	Glycine	N.A.	N.A.	N.A.	7	0.0895
H9	N.A.	L-Lysine	N.A.	N.A.	N.A.	7	0.0927
H11	N.A.	L-Proline	N.A.	N.A.	N.A.	7	0.0891
A4	N.A.	L-Lysine	N.A.	N.A.	N.A.	8	0.0792
A5	N.A.	L-Tryptophan	N.A.	N.A.	N.A.	8	0.0823
A6	N.A.	L-Proline	N.A.	N.A.	N.A.	8	0.0853
A7	N.A.	Glycine	N.A.	N.A.	N.A.	8	0.0867
A8	N.A.	L-Isoleucine	N.A.	N.A.	N.A.	8	0.0896
A9	N.A.	L-Methionine	N.A.	N.A.	N.A.	8	0.0879
B1	N.A.	L-Tryptophan	N.A.	N.A.	N.A.	8	0.0961
B2	plant_miRNA	L-Isoleucine	mix_5	1	10	8	0.1393
B3	plant_miRNA	L-Tryptophan	mix_5	1	10	8	0.1114
B4	scrambled_miRNA	Glycine	mix_5	2	10	8	0.1616
B5	plant_miRNA	L-Lysine	mix_5	2	10	8	0.1142
B6	scrambled_miRNA	L-Methionine	mix_5	3	10	8	0.1221
B7	plant_miRNA	Glycine	mix_5	3	10	8	0.1646
B8	scrambled_miRNA	L-Tryptophan	mix_5	4	10	8	0.1136
B9	plant_miRNA	L-Proline	mix_5	4	10	8	0.1246
B10	scrambled_miRNA	L-Lysine	mix_5	5	10	8	0.1141
B11	scrambled_miRNA	L-Isoleucine	mix_5	5	10	8	0.1179
B12	N.A.	L-Isoleucine	N.A.	N.A.	N.A.	8	0.0874
C1	N.A.	L-Isoleucine	N.A.	N.A.	N.A.	8	0.0915
C2	scrambled_miRNA	L-Isoleucine	mix_5	1	10	8	0.1408
C3	scrambled_miRNA	L-Tryptophan	mix_5	1	10	8	0.1138
C4	plant_miRNA	Glycine	mix_5	2	10	8	0.1773
C5	scrambled_miRNA	L-Lysine	mix_5	2	10	8	0.1116
C6	plant_miRNA	L-Methionine	mix_5	3	10	8	0.1211
C7	scrambled_miRNA	Glycine	mix_5	3	10	8	0.1567
C8	plant_miRNA	L-Tryptophan	mix_5	4	10	8	0.1138
C9	scrambled_miRNA	L-Proline	mix_5	4	10	8	0.1289
C10	plant_miRNA	L-Lysine	mix_5	5	10	8	0.1144
C11	plant_miRNA	L-Isoleucine	mix_5	5	10	8	0.1255
C12	N.A.	Glycine	N.A.	N.A.	N.A.	8	0.0865
D1	N.A.	L-Methionine	N.A.	N.A.	N.A.	8	0.084
D2	plant_miRNA	L-Methionine	mix_5	1	10	8	0.1052
D3	plant_miRNA	Glycine	mix_5	1	10	8	0.1609
D4	plant_miRNA	L-Proline	mix_5	2	10	8	0.1403
D5	scrambled_miRNA	L-Methionine	mix_5	2	10	8	0.1256
D6	scrambled_miRNA	L-Isoleucine	mix_5	3	10	8	0.135
D7	plant_miRNA	L-Tryptophan	mix_5	3	10	8	0.1251
D8	scrambled_miRNA	L-Lysine	mix_5	4	10	8	0.1163
D9	plant_miRNA	L-Isoleucine	mix_5	4	10	8	0.1251
D10	scrambled_miRNA	Glycine	mix_5	5	10	8	0.1612
D11	scrambled_miRNA	L-Proline	mix_5	5	10	8	0.139
D12	N.A.	L-Tryptophan	N.A.	N.A.	N.A.	8	0.0888
E1	N.A.	L-Lysine	N.A.	N.A.	N.A.	8	0.0843
E2	scrambled_miRNA	L-Methionine	mix_5	1	10	8	0.1146
E3	scrambled_miRNA	Glycine	mix_5	1	10	8	0.1565
E4	scrambled_miRNA	L-Proline	mix_5	2	10	8	0.1431
E5	plant_miRNA	L-Methionine	mix_5	2	10	8	0.1188
E6	plant_miRNA	L-Isoleucine	mix_5	3	10	8	0.1359
E7	scrambled_miRNA	L-Tryptophan	mix_5	3	10	8	0.1162
E8	plant_miRNA	L-Lysine	mix_5	4	10	8	0.1146
E9	scrambled_miRNA	L-Isoleucine	mix_5	4	10	8	0.1269
E10	plant_miRNA	Glycine	mix_5	5	10	8	0.1559
E11	plant_miRNA	L-Proline	mix_5	5	10	8	0.1276
E12	N.A.	L-Proline	N.A.	N.A.	N.A.	8	0.0899
F1	N.A.	L-Proline	N.A.	N.A.	N.A.	8	0.0815
F2	scrambled_miRNA	L-Proline	mix_5	1	10	8	0.1395
F3	plant_miRNA	L-Lysine	mix_5	1	10	8	0.1143
F4	plant_miRNA	L-Isoleucine	mix_5	2	10	8	0.1525
F5	plant_miRNA	L-Tryptophan	mix_5	2	10	8	0.1134
F6	scrambled_miRNA	L-Lysine	mix_5	3	10	8	0.1138
F7	plant_miRNA	L-Proline	mix_5	3	10	8	0.1398
F8	scrambled_miRNA	Glycine	mix_5	4	10	8	0.1542
F9	plant_miRNA	L-Methionine	mix_5	4	10	8	0.125
F10	scrambled_miRNA	L-Methionine	mix_5	5	10	8	0.1162
F11	scrambled_miRNA	L-Tryptophan	mix_5	5	10	8	0.1139
F12	N.A.	L-Methionine	N.A.	N.A.	N.A.	8	0.0877
G1	N.A.	Glycine	N.A.	N.A.	N.A.	8	0.0859
G2	plant_miRNA	L-Proline	mix_5	1	10	8	0.1377
G3	scrambled_miRNA	L-Lysine	mix_5	1	10	8	0.1163
G4	scrambled_miRNA	L-Isoleucine	mix_5	2	10	8	0.1386
G5	scrambled_miRNA	L-Tryptophan	mix_5	2	10	8	0.1131
G6	plant_miRNA	L-Lysine	mix_5	3	10	8	0.1173
G7	scrambled_miRNA	L-Proline	mix_5	3	10	8	0.1395
G8	plant_miRNA	Glycine	mix_5	4	10	8	0.1434
G9	scrambled_miRNA	L-Methionine	mix_5	4	10	8	0.1065
G10	plant_miRNA	L-Methionine	mix_5	5	10	8	0.1177
G11	plant_miRNA	L-Tryptophan	mix_5	5	10	8	0.1145
G12	N.A.	L-Lysine	N.A.	N.A.	N.A.	8	0.0848
H4	N.A.	L-Methionine	N.A.	N.A.	N.A.	8	0.0885
H5	N.A.	L-Isoleucine	N.A.	N.A.	N.A.	8	0.0863
H6	N.A.	L-Tryptophan	N.A.	N.A.	N.A.	8	0.0924
H7	N.A.	Glycine	N.A.	N.A.	N.A.	8	0.0895
H9	N.A.	L-Lysine	N.A.	N.A.	N.A.	8	0.0945
H11	N.A.	L-Proline	N.A.	N.A.	N.A.	8	0.09
A4	N.A.	L-Lysine	N.A.	N.A.	N.A.	9	0.0791
A5	N.A.	L-Tryptophan	N.A.	N.A.	N.A.	9	0.0826
A6	N.A.	L-Proline	N.A.	N.A.	N.A.	9	0.0855
A7	N.A.	Glycine	N.A.	N.A.	N.A.	9	0.0867
A8	N.A.	L-Isoleucine	N.A.	N.A.	N.A.	9	0.0896
A9	N.A.	L-Methionine	N.A.	N.A.	N.A.	9	0.0879
B1	N.A.	L-Tryptophan	N.A.	N.A.	N.A.	9	0.0962
B2	plant_miRNA	L-Isoleucine	mix_5	1	10	9	0.1429
B3	plant_miRNA	L-Tryptophan	mix_5	1	10	9	0.1125
B4	scrambled_miRNA	Glycine	mix_5	2	10	9	0.1923
B5	plant_miRNA	L-Lysine	mix_5	2	10	9	0.1194
B6	scrambled_miRNA	L-Methionine	mix_5	3	10	9	0.1223
B7	plant_miRNA	Glycine	mix_5	3	10	9	0.197
B8	scrambled_miRNA	L-Tryptophan	mix_5	4	10	9	0.1135
B9	plant_miRNA	L-Proline	mix_5	4	10	9	0.1367
B10	scrambled_miRNA	L-Lysine	mix_5	5	10	9	0.1148
B11	scrambled_miRNA	L-Isoleucine	mix_5	5	10	9	0.1229
B12	N.A.	L-Isoleucine	N.A.	N.A.	N.A.	9	0.0856
